work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
2023,Senior Level,Full Time,Machine Learning Engineer,122700,USD,122700,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,260000,USD,260000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,175000,USD,175000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,186300,USD,186300,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,123900,USD,123900,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Research Scientist,340000,USD,340000,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Research Scientist,150000,USD,150000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Machine Learning Engineer,153400,USD,153400,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,122700,USD,122700,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,175000,USD,175000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Scientist,60000,EUR,64385,France,Hybrid,France,Medium,Data Scientist
2023,Senior Level,Full Time,Data Analyst,185900,USD,185900,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,121700,USD,121700,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,153600,USD,153600,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,106800,USD,106800,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Freelance,Software Data Engineer,50000,USD,50000,Nigeria,Hybrid,Australia,Medium,Data Engineer
2023,Entry Level,Full Time,Data Analyst,100000,USD,100000,Uzbekistan,WFH,United States,Large,Data Analyst
2023,Senior Level,Full Time,Machine Learning Engineer,247500,USD,247500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,172200,USD,172200,United States,WFO,United States,Medium,Data Engineer
2023,Executive,Full Time,Data Engineer,310000,USD,310000,United States,WFH,United States,Medium,Data Engineer
2023,Executive,Full Time,Data Engineer,239000,USD,239000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,125000,USD,125000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,110000,USD,110000,United States,WFO,United States,Medium,Data Analyst
2023,Entry Level,Full Time,Data Analyst,150000,USD,150000,United States,WFO,United States,Medium,Data Analyst
2023,Entry Level,Full Time,Data Analyst,100000,USD,100000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Scientist,149076,USD,149076,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,82365,USD,82365,United States,WFO,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Engineer,146000,USD,146000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,75000,USD,75000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,139500,USD,139500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,109400,USD,109400,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,139500,USD,139500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,109400,USD,109400,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,149600,USD,149600,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,102000,USD,102000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Analyst,80000,GBP,97218,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2023,Mid Level,Full Time,Data Analyst,40000,GBP,48609,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2023,Senior Level,Full Time,Data Engineer,252000,USD,252000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,129000,USD,129000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,95000,USD,95000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,85500,USD,85500,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,185900,USD,185900,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,121700,USD,121700,United States,WFO,United States,Medium,Data Analyst
2023,Entry Level,Full Time,Research Scientist,150000,USD,150000,United States,WFO,United States,Medium,Data Scientist
2023,Entry Level,Full Time,Research Scientist,100000,USD,100000,United States,WFO,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Engineer,145000,USD,145000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,125000,USD,125000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Scientist,150000,USD,150000,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Scientist,97750,USD,97750,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,201000,USD,201000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,122000,USD,122000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,252000,USD,252000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,129000,USD,129000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,120000,USD,120000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,75000,USD,75000,United States,WFH,United States,Medium,Data Analyst
2023,Mid Level,Full Time,Data Scientist,116990,USD,116990,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Scientist,82920,USD,82920,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,185900,USD,185900,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,129300,USD,129300,United States,WFO,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Machine Learning Scientist,200000,USD,200000,United States,WFO,United States,Small,Data Scientist
2023,Mid Level,Full Time,Machine Learning Scientist,125000,USD,125000,United States,WFO,United States,Small,Data Scientist
2023,Senior Level,Full Time,Data Scientist,201000,USD,201000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,122000,USD,122000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Machine Learning Engineer,204500,USD,204500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,142200,USD,142200,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Manager,155000,USD,155000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Manager,140000,USD,140000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Machine Learning Infrastructure Engineer,205920,USD,205920,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Machine Learning Infrastructure Engineer,171600,USD,171600,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,121500,USD,121500,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,78000,USD,78000,United States,WFH,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,154000,USD,154000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,116000,USD,116000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,190000,USD,190000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,136000,USD,136000,United States,WFO,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Analyst,65000,GBP,78990,United Kingdom,WFH,United Kingdom,Medium,Data Analyst
2023,Mid Level,Full Time,Data Analyst,36050,GBP,43809,United Kingdom,WFH,United Kingdom,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,180000,USD,180000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,110000,USD,110000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Scientist,275300,USD,275300,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,183000,USD,183000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,170000,USD,170000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,140000,USD,140000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,154000,USD,154000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,116000,USD,116000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFH,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,200000,USD,200000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,120000,USD,120000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Scientist,175000,USD,175000,United States,WFH,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,160000,USD,160000,United States,WFH,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Data Engineer,105000,GBP,127599,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2023,Mid Level,Full Time,Data Engineer,85000,GBP,103294,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,153600,USD,153600,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,106800,USD,106800,United States,WFO,United States,Medium,Data Engineer
2023,Entry Level,Full Time,Data Analyst,85000,USD,85000,United States,WFH,United States,Medium,Data Analyst
2023,Entry Level,Full Time,Data Analyst,75000,USD,75000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Scientist,225000,USD,225000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,156400,USD,156400,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Analytics Engineer,150000,USD,150000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Analytics Engineer,120000,USD,120000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Machine Learning Engineer,163800,USD,163800,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,126000,USD,126000,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,145000,USD,145000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,90000,USD,90000,United States,WFH,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Machine Learning Engineer,204500,USD,204500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Machine Learning Engineer,142200,USD,142200,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Analyst,95000,USD,95000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Analyst,85500,USD,85500,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Data Engineer,167500,USD,167500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,106500,USD,106500,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,163800,USD,163800,United States,WFO,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,126000,USD,126000,United States,WFO,United States,Medium,Data Engineer
2023,Mid Level,Full Time,Data Analytics Manager,155000,USD,155000,United States,WFO,United States,Medium,Data Analyst
2023,Mid Level,Full Time,Data Analytics Manager,140000,USD,140000,United States,WFO,United States,Medium,Data Analyst
2023,Senior Level,Full Time,Research Scientist,250000,USD,250000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Research Scientist,200000,USD,200000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,260000,USD,260000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,186000,USD,186000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFH,United States,Medium,Data Engineer
2023,Senior Level,Full Time,Research Scientist,200000,USD,200000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Research Scientist,150000,USD,150000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,45000,EUR,48289,Spain,WFO,Spain,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,36000,EUR,38631,Spain,WFO,Spain,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,150000,USD,150000,United States,WFO,United States,Medium,Data Scientist
2023,Senior Level,Full Time,Data Scientist,120000,USD,120000,United States,WFO,United States,Medium,Data Scientist
2023,Entry Level,Full Time,Data Analyst,30000,USD,30000,India,Hybrid,India,Medium,Data Analyst
2023,Mid Level,Full Time,Research Scientist,185000,USD,185000,United States,WFO,United States,Medium,Data Scientist
2023,Mid Level,Full Time,Research Scientist,125000,USD,125000,United States,WFO,United States,Medium,Data Scientist
2022,Entry Level,Part Time,Data Analyst,34320,USD,34320,United States,WFH,United States,Small,Data Analyst
2022,Mid Level,Full Time,Business Data Analyst,48000,BRL,9289,Brazil,WFH,Brazil,Medium,Data Analyst
